Mitgliedsnummer;DATUM;FAELLIG;BRUTTO;ZAHLUNG;MEMO;BEZAHLT
596;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
599;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
601;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
602;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
605;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
607;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;35,00;BEITRAG 2017;1
610;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;35,00;BEITRAG 2017;1
611;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
612;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
614;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
615;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
618;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
620;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
622;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
623;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
624;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
626;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
627;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
628;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
629;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
631;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
632;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
633;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
634;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
635;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
636;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
638;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
639;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
640;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
641;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
644;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
645;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
647;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
648;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
649;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
650;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;35,00;BEITRAG 2017;1
651;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
654;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
660;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
661;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
666;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
667;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
670;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
677;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
692;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
693;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
694;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
695;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
697;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
698;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
699;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
702;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
704;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
705;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
708;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
710;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
711;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
712;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
713;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
715;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
716;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
722;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
732;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
735;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
736;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
738;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
741;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
742;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
743;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
744;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
746;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
749;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
751;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
754;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
760;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
761;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
762;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
764;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
765;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
766;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
768;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;0,00;BEITRAG 2017;0
769;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
771;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
772;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
774;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
775;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
777;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
778;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
783;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
785;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
787;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
788;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
789;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
791;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
793;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
795;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
796;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
799;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
800;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
801;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
806;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
807;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
809;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;35,00;BEITRAG 2017;1
811;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
812;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
814;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
819;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
822;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
823;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
826;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
830;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
831;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
832;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
833;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
835;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
846;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
847;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
849;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
850;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
852;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
854;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
855;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
858;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
861;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
862;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
863;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
864;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
865;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
869;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
870;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
871;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
872;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
875;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
878;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
880;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
881;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
882;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
883;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
885;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
886;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
887;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
892;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
893;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
894;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
896;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
897;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
898;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
899;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
900;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
901;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
902;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
903;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
904;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
905;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
906;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
907;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
908;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
909;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
910;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
911;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
914;27.11.2017 00:00:00;31.5.2017 00:00:00;35,00;35,00;BEITRAG 2017;1
915;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
916;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
917;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
919;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
924;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
925;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
926;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
927;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
928;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
929;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
930;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
932;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
933;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
934;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
939;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
941;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
942;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
943;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
944;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
945;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
946;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
948;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
949;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
950;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
952;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
953;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
954;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
956;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
959;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
960;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
961;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
962;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
963;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
964;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
967;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
969;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
970;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
971;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
972;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
974;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
975;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
977;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
978;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
981;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
982;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
984;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
985;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
986;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
988;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
989;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
990;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
991;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
993;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1143;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
995;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
996;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
997;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
998;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1000;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1001;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1002;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1004;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1005;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1006;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1007;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1009;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1010;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1011;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1016;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1017;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1020;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1021;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1024;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1026;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1027;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1028;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1029;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1032;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1033;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1034;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1035;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1036;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1037;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1038;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1039;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1040;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1041;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1042;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1043;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1044;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1046;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1048;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1049;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1050;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1051;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1052;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1053;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1055;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1056;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1057;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1059;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1061;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1062;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1063;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1064;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1065;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1066;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
1067;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1068;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1069;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1072;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
1073;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;20,00;BEITRAG 2017;1
1074;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
1076;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1077;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1078;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1079;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1081;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
1083;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1084;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1085;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1086;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1087;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1088;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1089;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;55,00;BEITRAG 2017;1
1090;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
1091;27.11.2017 00:00:00;31.5.2017 00:00:00;55,00;0,00;BEITRAG 2017;0
1092;27.11.2017 00:00:00;31.5.2017 00:00:00;20,00;0,00;BEITRAG 2017;0
